SID,Cue,Character,Category,Recall
SID000473,Ethical,MattSaracen,Trait,3
SID000473,Ethical,SmashWilliams,Trait,0
SID000473,Ethical,TamiTaylor,Trait,2
SID000473,Ethical,TimRiggins,Trait,0
SID000473,Ethical,TyraCollette,Trait,0
SID000473,FightArgue,BuddyGarrity,Action,0
SID000473,FightArgue,CoachTaylor,Action,3
SID000473,FightArgue,JasonStreet,Action,2
SID000473,FightArgue,JulieTaylor,Action,0
SID000473,FightArgue,LandryClarke,Action,0
SID000473,FightArgue,LylaGarrity,Action,1
SID000473,FightArgue,MattSaracen,Action,0
SID000473,FightArgue,SmashWilliams,Action,7
SID000473,FightArgue,TamiTaylor,Action,4
SID000473,FightArgue,TimRiggins,Action,5
SID000473,FightArgue,TyraCollette,Action,6
SID000473,Flirt,BuddyGarrity,Action,0
SID000473,Flirt,CoachTaylor,Action,3
SID000473,Flirt,JasonStreet,Action,5
SID000473,Flirt,JulieTaylor,Action,0
SID000473,Flirt,LandryClarke,Action,0
SID000473,Flirt,LylaGarrity,Action,1
SID000473,Flirt,MattSaracen,Action,0
SID000473,Flirt,SmashWilliams,Action,2
SID000473,Flirt,TamiTaylor,Action,4
SID000473,Flirt,TimRiggins,Action,7
SID000473,Flirt,TyraCollette,Action,6
SID000473,FootballStadium,BuddyGarrity,Place,0
SID000473,FootballStadium,CoachTaylor,Place,4
SID000473,FootballStadium,JasonStreet,Place,2
SID000473,FootballStadium,JulieTaylor,Place,0
SID000473,FootballStadium,LandryClarke,Place,0
SID000473,FootballStadium,LylaGarrity,Place,5
SID000473,FootballStadium,MattSaracen,Place,3
SID000473,FootballStadium,SmashWilliams,Place,1
SID000473,FootballStadium,TamiTaylor,Place,0
SID000473,FootballStadium,TimRiggins,Place,6
SID000473,FootballStadium,TyraCollette,Place,0
SID000473,Gossip,BuddyGarrity,Action,0
SID000473,Gossip,CoachTaylor,Action,6
SID000473,Gossip,JasonStreet,Action,5
SID000473,Gossip,JulieTaylor,Action,8
SID000473,Gossip,LandryClarke,Action,0
SID000473,Gossip,LylaGarrity,Action,4
SID000473,Gossip,MattSaracen,Action,0
SID000473,Gossip,SmashWilliams,Action,2
SID000473,Gossip,TamiTaylor,Action,7
SID000473,Gossip,TimRiggins,Action,3
SID000473,Gossip,TyraCollette,Action,1
SID000473,Hardworking,BuddyGarrity,Trait,0
SID000473,Hardworking,CoachTaylor,Trait,2
SID000473,Hardworking,JasonStreet,Trait,4
SID000473,Hardworking,JulieTaylor,Trait,0
SID000473,Hardworking,LandryClarke,Trait,0
SID000473,Hardworking,LylaGarrity,Trait,0
SID000473,Hardworking,MattSaracen,Trait,1
SID000473,Hardworking,SmashWilliams,Trait,0
SID000473,Hardworking,TamiTaylor,Trait,3
SID000473,Hardworking,TimRiggins,Trait,0
SID000473,Hardworking,TyraCollette,Trait,0
SID000473,Home,BuddyGarrity,Place,0
SID000473,Home,CoachTaylor,Place,1
SID000473,Home,JasonStreet,Place,0
SID000473,Home,JulieTaylor,Place,3
SID000473,Home,LandryClarke,Place,0
SID000473,Home,LylaGarrity,Place,0
SID000473,Home,MattSaracen,Place,4
SID000473,Home,SmashWilliams,Place,0
SID000473,Home,TamiTaylor,Place,2
SID000473,Home,TimRiggins,Place,0
SID000473,Home,TyraCollette,Place,0
SID000473,Hospital,BuddyGarrity,Place,0
SID000473,Hospital,CoachTaylor,Place,0
SID000473,Hospital,JasonStreet,Place,2
SID000473,Hospital,JulieTaylor,Place,0
SID000473,Hospital,LandryClarke,Place,0
SID000473,Hospital,LylaGarrity,Place,1
SID000473,Hospital,MattSaracen,Place,0
SID000473,Hospital,SmashWilliams,Place,0
SID000473,Hospital,TamiTaylor,Place,0
SID000473,Hospital,TimRiggins,Place,0
SID000473,Hospital,TyraCollette,Place,0
SID000473,Influential,BuddyGarrity,Trait,0
SID000473,Influential,CoachTaylor,Trait,1
SID000473,Influential,JasonStreet,Trait,0
SID000473,Influential,JulieTaylor,Trait,0
SID000473,Influential,LandryClarke,Trait,0
SID000473,Influential,LylaGarrity,Trait,0
SID000473,Influential,MattSaracen,Trait,0
SID000473,Influential,SmashWilliams,Trait,0
SID000473,Influential,TamiTaylor,Trait,2
SID000473,Influential,TimRiggins,Trait,0
SID000473,Influential,TyraCollette,Trait,0
SID000473,JasonStreet,BuddyGarrity,Character,0
SID000473,JasonStreet,CoachTaylor,Character,4
SID000473,JasonStreet,JasonStreet,Character,0
SID000473,JasonStreet,JulieTaylor,Character,0
SID000473,JasonStreet,LandryClarke,Character,0
SID000473,JasonStreet,LylaGarrity,Character,1
SID000473,JasonStreet,MattSaracen,Character,0
SID000473,JasonStreet,SmashWilliams,Character,0
SID000473,JasonStreet,TamiTaylor,Character,0
SID000473,JasonStreet,TimRiggins,Character,2
SID000473,JasonStreet,TyraCollette,Character,3
SID000473,JulieTaylor,BuddyGarrity,Character,0
SID000473,JulieTaylor,CoachTaylor,Character,2
SID000473,JulieTaylor,JasonStreet,Character,0
SID000473,JulieTaylor,JulieTaylor,Character,0
SID000473,JulieTaylor,LandryClarke,Character,0
SID000473,JulieTaylor,LylaGarrity,Character,0
SID000473,JulieTaylor,MattSaracen,Character,3
SID000473,JulieTaylor,SmashWilliams,Character,0
SID000473,JulieTaylor,TamiTaylor,Character,1
SID000473,JulieTaylor,TimRiggins,Character,0
SID000473,JulieTaylor,TyraCollette,Character,0
SID000473,LandryClarke,BuddyGarrity,Character,0
SID000473,LandryClarke,CoachTaylor,Character,0
SID000473,LandryClarke,JasonStreet,Character,0
SID000473,LandryClarke,JulieTaylor,Character,2
SID000473,LandryClarke,LandryClarke,Character,0
SID000473,LandryClarke,LylaGarrity,Character,0
SID000473,LandryClarke,MattSaracen,Character,1
SID000473,LandryClarke,SmashWilliams,Character,0
SID000473,LandryClarke,TamiTaylor,Character,0
SID000473,LandryClarke,TimRiggins,Character,0
SID000473,LandryClarke,TyraCollette,Character,0
SID000473,LylaGarrity,BuddyGarrity,Character,3
SID000473,LylaGarrity,CoachTaylor,Character,4
SID000473,LylaGarrity,JasonStreet,Character,1
SID000473,LylaGarrity,JulieTaylor,Character,0
SID000473,LylaGarrity,LandryClarke,Character,0
SID000473,LylaGarrity,LylaGarrity,Character,0
SID000473,LylaGarrity,MattSaracen,Character,0
SID000473,LylaGarrity,SmashWilliams,Character,0
SID000473,LylaGarrity,TamiTaylor,Character,0
SID000473,LylaGarrity,TimRiggins,Character,2
SID000473,LylaGarrity,TyraCollette,Character,0
SID000473,MattSaracen,BuddyGarrity,Character,0
SID000473,MattSaracen,CoachTaylor,Character,4
SID000473,MattSaracen,JasonStreet,Character,2
SID000473,MattSaracen,JulieTaylor,Character,3
SID000473,MattSaracen,LandryClarke,Character,1
SID000473,MattSaracen,LylaGarrity,Character,0
SID000473,MattSaracen,MattSaracen,Character,0
SID000473,MattSaracen,SmashWilliams,Character,0
SID000473,MattSaracen,TamiTaylor,Character,5
SID000473,MattSaracen,TimRiggins,Character,0
SID000473,MattSaracen,TyraCollette,Character,0
SID000473,Outgoing,BuddyGarrity,Trait,0
SID000473,Outgoing,CoachTaylor,Trait,0
SID000473,Outgoing,JasonStreet,Trait,2
SID000473,Outgoing,JulieTaylor,Trait,5
SID000473,Outgoing,LandryClarke,Trait,0
SID000473,Outgoing,LylaGarrity,Trait,1
SID000473,Outgoing,MattSaracen,Trait,0
SID000473,Outgoing,SmashWilliams,Trait,3
SID000473,Outgoing,TamiTaylor,Trait,0
SID000473,Outgoing,TimRiggins,Trait,0
SID000473,Outgoing,TyraCollette,Trait,4
SID000473,Romance,BuddyGarrity,Action,0
SID000473,Romance,CoachTaylor,Action,3
SID000473,Romance,JasonStreet,Action,6
SID000473,Romance,JulieTaylor,Action,1
SID000473,Romance,LandryClarke,Action,0
SID000473,Romance,LylaGarrity,Action,5
SID000473,Romance,MattSaracen,Action,2
SID000473,Romance,SmashWilliams,Action,0
SID000473,Romance,TamiTaylor,Action,4
SID000473,Romance,TimRiggins,Action,0
SID000473,Romance,TyraCollette,Action,0
SID000473,School,BuddyGarrity,Place,0
SID000473,School,CoachTaylor,Place,4
SID000473,School,JasonStreet,Place,0
SID000473,School,JulieTaylor,Place,5
SID000473,School,LandryClarke,Place,0
SID000473,School,LylaGarrity,Place,1
SID000473,School,MattSaracen,Place,0
SID000473,School,SmashWilliams,Place,0
SID000473,School,TamiTaylor,Place,3
SID000473,School,TimRiggins,Place,2
SID000473,School,TyraCollette,Place,0
SID000473,SmashWilliams,BuddyGarrity,Character,0
SID000473,SmashWilliams,CoachTaylor,Character,5
SID000473,SmashWilliams,JasonStreet,Character,3
SID000473,SmashWilliams,JulieTaylor,Character,0
SID000473,SmashWilliams,LandryClarke,Character,0
SID000473,SmashWilliams,LylaGarrity,Character,0
SID000473,SmashWilliams,MattSaracen,Character,4
SID000473,SmashWilliams,SmashWilliams,Character,0
SID000473,SmashWilliams,TamiTaylor,Character,0
SID000473,SmashWilliams,TimRiggins,Character,1
SID000473,SmashWilliams,TyraCollette,Character,2
SID000473,SupportAdviseComfort,BuddyGarrity,Action,0
SID000473,SupportAdviseComfort,CoachTaylor,Action,1
SID000473,SupportAdviseComfort,JasonStreet,Action,0
SID000473,SupportAdviseComfort,JulieTaylor,Action,0
SID000473,SupportAdviseComfort,LandryClarke,Action,3
SID000473,SupportAdviseComfort,LylaGarrity,Action,4
SID000473,SupportAdviseComfort,MattSaracen,Action,0
SID000473,SupportAdviseComfort,SmashWilliams,Action,0
SID000473,SupportAdviseComfort,TamiTaylor,Action,2
SID000473,SupportAdviseComfort,TimRiggins,Action,0
SID000473,SupportAdviseComfort,TyraCollette,Action,0
SID000473,TamiTaylor,BuddyGarrity,Character,0
SID000473,TamiTaylor,CoachTaylor,Character,1
SID000473,TamiTaylor,JasonStreet,Character,4
SID000473,TamiTaylor,JulieTaylor,Character,2
SID000473,TamiTaylor,LandryClarke,Character,0
SID000473,TamiTaylor,LylaGarrity,Character,0
SID000473,TamiTaylor,MattSaracen,Character,5
SID000473,TamiTaylor,SmashWilliams,Character,0
SID000473,TamiTaylor,TamiTaylor,Character,0
SID000473,TamiTaylor,TimRiggins,Character,3
SID000473,TamiTaylor,TyraCollette,Character,0
SID000473,TimRiggins,BuddyGarrity,Character,0
SID000473,TimRiggins,CoachTaylor,Character,4
SID000473,TimRiggins,JasonStreet,Character,2
SID000473,TimRiggins,JulieTaylor,Character,0
SID000473,TimRiggins,LandryClarke,Character,0
SID000473,TimRiggins,LylaGarrity,Character,3
SID000473,TimRiggins,MattSaracen,Character,0
SID000473,TimRiggins,SmashWilliams,Character,5
SID000473,TimRiggins,TamiTaylor,Character,0
SID000473,TimRiggins,TimRiggins,Character,0
SID000473,TimRiggins,TyraCollette,Character,1
SID000473,TyraCollette,BuddyGarrity,Character,0
SID000473,TyraCollette,CoachTaylor,Character,0
SID000473,TyraCollette,JasonStreet,Character,2
SID000473,TyraCollette,JulieTaylor,Character,0
SID000473,TyraCollette,LandryClarke,Character,0
SID000473,TyraCollette,LylaGarrity,Character,0
SID000473,TyraCollette,MattSaracen,Character,0
SID000473,TyraCollette,SmashWilliams,Character,3
SID000473,TyraCollette,TamiTaylor,Character,0
SID000473,TyraCollette,TimRiggins,Character,1
SID000473,TyraCollette,TyraCollette,Character,0
SID000473,FreeRecall,BuddyGarrity,Free,0
SID000473,FreeRecall,CoachTaylor,Free,5
SID000473,FreeRecall,JasonStreet,Free,2
SID000473,FreeRecall,JulieTaylor,Free,7
SID000473,FreeRecall,LandryClarke,Free,0
SID000473,FreeRecall,LylaGarrity,Free,1
SID000473,FreeRecall,MattSaracen,Free,8
SID000473,FreeRecall,SmashWilliams,Free,3
SID000473,FreeRecall,TamiTaylor,Free,6
SID000473,FreeRecall,TimRiggins,Free,4
SID000473,FreeRecall,TyraCollette,Free,0
SID000813,Attractive,BuddyGarrity,Trait,0
SID000813,Attractive,CoachTaylor,Trait,0
SID000813,Attractive,JasonStreet,Trait,0
SID000813,Attractive,JulieTaylor,Trait,3
SID000813,Attractive,LandryClarke,Trait,0
SID000813,Attractive,LylaGarrity,Trait,2
SID000813,Attractive,MattSaracen,Trait,4
SID000813,Attractive,SmashWilliams,Trait,0
SID000813,Attractive,TamiTaylor,Trait,5
SID000813,Attractive,TimRiggins,Trait,1
SID000813,Attractive,TyraCollette,Trait,0
SID000813,BuddyGarrity,BuddyGarrity,Character,0
SID000813,BuddyGarrity,CoachTaylor,Character,1
SID000813,BuddyGarrity,JasonStreet,Character,2
SID000813,BuddyGarrity,JulieTaylor,Character,0
SID000813,BuddyGarrity,LandryClarke,Character,0
SID000813,BuddyGarrity,LylaGarrity,Character,0
SID000813,BuddyGarrity,MattSaracen,Character,0
SID000813,BuddyGarrity,SmashWilliams,Character,0
SID000813,BuddyGarrity,TamiTaylor,Character,0
SID000813,BuddyGarrity,TimRiggins,Character,0
SID000813,BuddyGarrity,TyraCollette,Character,0
SID000813,CasuallyHangout,BuddyGarrity,Action,0
SID000813,CasuallyHangout,CoachTaylor,Action,0
SID000813,CasuallyHangout,JasonStreet,Action,1
SID000813,CasuallyHangout,JulieTaylor,Action,0
SID000813,CasuallyHangout,LandryClarke,Action,5
SID000813,CasuallyHangout,LylaGarrity,Action,0
SID000813,CasuallyHangout,MattSaracen,Action,0
SID000813,CasuallyHangout,SmashWilliams,Action,3
SID000813,CasuallyHangout,TamiTaylor,Action,0
SID000813,CasuallyHangout,TimRiggins,Action,2
SID000813,CasuallyHangout,TyraCollette,Action,4
SID000813,CoachTaylor,BuddyGarrity,Character,7
SID000813,CoachTaylor,CoachTaylor,Character,0
SID000813,CoachTaylor,JasonStreet,Character,2
SID000813,CoachTaylor,JulieTaylor,Character,6
SID000813,CoachTaylor,LandryClarke,Character,0
SID000813,CoachTaylor,LylaGarrity,Character,0
SID000813,CoachTaylor,MattSaracen,Character,5
SID000813,CoachTaylor,SmashWilliams,Character,4
SID000813,CoachTaylor,TamiTaylor,Character,1
SID000813,CoachTaylor,TimRiggins,Character,3
SID000813,CoachTaylor,TyraCollette,Character,0
SID000813,Diner,BuddyGarrity,Place,0
SID000813,Diner,CoachTaylor,Place,8
SID000813,Diner,JasonStreet,Place,0
SID000813,Diner,JulieTaylor,Place,4
SID000813,Diner,LandryClarke,Place,7
SID000813,Diner,LylaGarrity,Place,5
SID000813,Diner,MattSaracen,Place,6
SID000813,Diner,SmashWilliams,Place,1
SID000813,Diner,TamiTaylor,Place,0
SID000813,Diner,TimRiggins,Place,2
SID000813,Diner,TyraCollette,Place,3
SID000813,Ethical,BuddyGarrity,Trait,0
SID000813,Ethical,CoachTaylor,Trait,2
SID000813,Ethical,JasonStreet,Trait,4
SID000813,Ethical,JulieTaylor,Trait,0
SID000813,Ethical,LandryClarke,Trait,0
SID000813,Ethical,LylaGarrity,Trait,0
SID000813,Ethical,MattSaracen,Trait,3
SID000813,Ethical,SmashWilliams,Trait,0
SID000813,Ethical,TamiTaylor,Trait,1
SID000813,Ethical,TimRiggins,Trait,0
SID000813,Ethical,TyraCollette,Trait,0
SID000813,FightArgue,BuddyGarrity,Action,0
SID000813,FightArgue,CoachTaylor,Action,0
SID000813,FightArgue,JasonStreet,Action,0
SID000813,FightArgue,JulieTaylor,Action,0
SID000813,FightArgue,LandryClarke,Action,0
SID000813,FightArgue,LylaGarrity,Action,0
SID000813,FightArgue,MattSaracen,Action,4
SID000813,FightArgue,SmashWilliams,Action,2
SID000813,FightArgue,TamiTaylor,Action,0
SID000813,FightArgue,TimRiggins,Action,1
SID000813,FightArgue,TyraCollette,Action,3
SID000813,Flirt,BuddyGarrity,Action,0
SID000813,Flirt,CoachTaylor,Action,0
SID000813,Flirt,JasonStreet,Action,5
SID000813,Flirt,JulieTaylor,Action,4
SID000813,Flirt,LandryClarke,Action,0
SID000813,Flirt,LylaGarrity,Action,3
SID000813,Flirt,MattSaracen,Action,2
SID000813,Flirt,SmashWilliams,Action,6
SID000813,Flirt,TamiTaylor,Action,0
SID000813,Flirt,TimRiggins,Action,0
SID000813,Flirt,TyraCollette,Action,1
SID000813,FootballStadium,BuddyGarrity,Place,0
SID000813,FootballStadium,CoachTaylor,Place,1
SID000813,FootballStadium,JasonStreet,Place,4
SID000813,FootballStadium,JulieTaylor,Place,6
SID000813,FootballStadium,LandryClarke,Place,0
SID000813,FootballStadium,LylaGarrity,Place,5
SID000813,FootballStadium,MattSaracen,Place,2
SID000813,FootballStadium,SmashWilliams,Place,0
SID000813,FootballStadium,TamiTaylor,Place,7
SID000813,FootballStadium,TimRiggins,Place,3
SID000813,FootballStadium,TyraCollette,Place,0
SID000813,Gossip,BuddyGarrity,Action,0
SID000813,Gossip,CoachTaylor,Action,2
SID000813,Gossip,JasonStreet,Action,0
SID000813,Gossip,JulieTaylor,Action,0
SID000813,Gossip,LandryClarke,Action,0
SID000813,Gossip,LylaGarrity,Action,3
SID000813,Gossip,MattSaracen,Action,0
SID000813,Gossip,SmashWilliams,Action,1
SID000813,Gossip,TamiTaylor,Action,0
SID000813,Gossip,TimRiggins,Action,0
SID000813,Gossip,TyraCollette,Action,0
SID000813,Hardworking,BuddyGarrity,Trait,0
SID000813,Hardworking,CoachTaylor,Trait,2
SID000813,Hardworking,JasonStreet,Trait,0
SID000813,Hardworking,JulieTaylor,Trait,4
SID000813,Hardworking,LandryClarke,Trait,0
SID000813,Hardworking,LylaGarrity,Trait,0
SID000813,Hardworking,MattSaracen,Trait,1
SID000813,Hardworking,SmashWilliams,Trait,0
SID000813,Hardworking,TamiTaylor,Trait,5
SID000813,Hardworking,TimRiggins,Trait,3
SID000813,Hardworking,TyraCollette,Trait,0
SID000813,Home,BuddyGarrity,Place,0
SID000813,Home,CoachTaylor,Place,1
SID000813,Home,JasonStreet,Place,0
SID000813,Home,JulieTaylor,Place,1
SID000813,Home,LandryClarke,Place,0
SID000813,Home,LylaGarrity,Place,0
SID000813,Home,MattSaracen,Place,3
SID000813,Home,SmashWilliams,Place,2
SID000813,Home,TamiTaylor,Place,1
SID000813,Home,TimRiggins,Place,4
SID000813,Home,TyraCollette,Place,0
SID000813,Hospital,BuddyGarrity,Place,0
SID000813,Hospital,CoachTaylor,Place,0
SID000813,Hospital,JasonStreet,Place,1
SID000813,Hospital,JulieTaylor,Place,0
SID000813,Hospital,LandryClarke,Place,0
SID000813,Hospital,LylaGarrity,Place,0
SID000813,Hospital,MattSaracen,Place,0
SID000813,Hospital,SmashWilliams,Place,0
SID000813,Hospital,TamiTaylor,Place,0
SID000813,Hospital,TimRiggins,Place,0
SID000813,Hospital,TyraCollette,Place,2
SID000813,Influential,BuddyGarrity,Trait,0
SID000813,Influential,CoachTaylor,Trait,2
SID000813,Influential,JasonStreet,Trait,0
SID000813,Influential,JulieTaylor,Trait,0
SID000813,Influential,LandryClarke,Trait,0
SID000813,Influential,LylaGarrity,Trait,0
SID000813,Influential,MattSaracen,Trait,0
SID000813,Influential,SmashWilliams,Trait,3
SID000813,Influential,TamiTaylor,Trait,1
SID000813,Influential,TimRiggins,Trait,0
SID000813,Influential,TyraCollette,Trait,0
SID000813,JasonStreet,BuddyGarrity,Character,0
SID000813,JasonStreet,CoachTaylor,Character,3
SID000813,JasonStreet,JasonStreet,Character,0
SID000813,JasonStreet,JulieTaylor,Character,0
SID000813,JasonStreet,LandryClarke,Character,0
SID000813,JasonStreet,LylaGarrity,Character,1
SID000813,JasonStreet,MattSaracen,Character,0
SID000813,JasonStreet,SmashWilliams,Character,0
SID000813,JasonStreet,TamiTaylor,Character,0
SID000813,JasonStreet,TimRiggins,Character,2
SID000813,JasonStreet,TyraCollette,Character,0
SID000813,JulieTaylor,BuddyGarrity,Character,0
SID000813,JulieTaylor,CoachTaylor,Character,1
SID000813,JulieTaylor,JasonStreet,Character,0
SID000813,JulieTaylor,JulieTaylor,Character,0
SID000813,JulieTaylor,LandryClarke,Character,0
SID000813,JulieTaylor,LylaGarrity,Character,4
SID000813,JulieTaylor,MattSaracen,Character,3
SID000813,JulieTaylor,SmashWilliams,Character,0
SID000813,JulieTaylor,TamiTaylor,Character,2
SID000813,JulieTaylor,TimRiggins,Character,0
SID000813,JulieTaylor,TyraCollette,Character,0
SID000813,LandryClarke,BuddyGarrity,Character,0
SID000813,LandryClarke,CoachTaylor,Character,0
SID000813,LandryClarke,JasonStreet,Character,0
SID000813,LandryClarke,JulieTaylor,Character,2
SID000813,LandryClarke,LandryClarke,Character,0
SID000813,LandryClarke,LylaGarrity,Character,0
SID000813,LandryClarke,MattSaracen,Character,1
SID000813,LandryClarke,SmashWilliams,Character,0
SID000813,LandryClarke,TamiTaylor,Character,0
SID000813,LandryClarke,TimRiggins,Character,0
SID000813,LandryClarke,TyraCollette,Character,0
SID000813,LylaGarrity,BuddyGarrity,Character,0
SID000813,LylaGarrity,CoachTaylor,Character,0
SID000813,LylaGarrity,JasonStreet,Character,2
SID000813,LylaGarrity,JulieTaylor,Character,3
SID000813,LylaGarrity,LandryClarke,Character,0
SID000813,LylaGarrity,LylaGarrity,Character,0
SID000813,LylaGarrity,MattSaracen,Character,0
SID000813,LylaGarrity,SmashWilliams,Character,0
SID000813,LylaGarrity,TamiTaylor,Character,0
SID000813,LylaGarrity,TimRiggins,Character,1
SID000813,LylaGarrity,TyraCollette,Character,0
