Subject,Content,Character,Mention
s19,BuddyGarrity,TimRiggins,0
s19,BuddyGarrity,TyraCollette,0
s19,CoachTaylor,BuddyGarrity,0
s19,CoachTaylor,CoachTaylor,0
s19,CoachTaylor,JasonStreet,0
s19,CoachTaylor,JulieTaylor,1
s19,CoachTaylor,LandryClarke,0
s19,CoachTaylor,LylaGarrity,0
s19,CoachTaylor,MattSaracen,1
s19,CoachTaylor,SmashWilliams,0
s19,CoachTaylor,TamiTaylor,0
s19,CoachTaylor,TimRiggins,0
s19,CoachTaylor,TyraCollette,0
s19,JasonStreet,BuddyGarrity,0
s19,JasonStreet,CoachTaylor,0
s19,JasonStreet,JasonStreet,0
s19,JasonStreet,JulieTaylor,0
s19,JasonStreet,LandryClarke,0
s19,JasonStreet,LylaGarrity,1
s19,JasonStreet,MattSaracen,0
s19,JasonStreet,SmashWilliams,0
s19,JasonStreet,TamiTaylor,0
s19,JasonStreet,TimRiggins,0
s19,JasonStreet,TyraCollette,0
s19,JulieTaylor,BuddyGarrity,0
s19,JulieTaylor,CoachTaylor,1
s19,JulieTaylor,JasonStreet,0
s19,JulieTaylor,JulieTaylor,0
s19,JulieTaylor,LandryClarke,0
s19,JulieTaylor,LylaGarrity,0
s19,JulieTaylor,MattSaracen,1
s19,JulieTaylor,SmashWilliams,0
s19,JulieTaylor,TamiTaylor,1
s19,JulieTaylor,TimRiggins,0
s19,JulieTaylor,TyraCollette,0
s19,LandryClarke,BuddyGarrity,0
s19,LandryClarke,CoachTaylor,0
s19,LandryClarke,JasonStreet,1
s19,LandryClarke,JulieTaylor,0
s19,LandryClarke,LandryClarke,0
s19,LandryClarke,LylaGarrity,0
s19,LandryClarke,MattSaracen,1
s19,LandryClarke,SmashWilliams,0
s19,LandryClarke,TamiTaylor,0
s19,LandryClarke,TimRiggins,0
s19,LandryClarke,TyraCollette,0
s19,LylaGarrity,BuddyGarrity,0
s19,LylaGarrity,CoachTaylor,0
s19,LylaGarrity,JasonStreet,1
s19,LylaGarrity,JulieTaylor,0
s19,LylaGarrity,LandryClarke,0
s19,LylaGarrity,LylaGarrity,0
s19,LylaGarrity,MattSaracen,0
s19,LylaGarrity,SmashWilliams,0
s19,LylaGarrity,TamiTaylor,0
s19,LylaGarrity,TimRiggins,1
s19,LylaGarrity,TyraCollette,0
s19,MattSaracen,BuddyGarrity,0
s19,MattSaracen,CoachTaylor,1
s19,MattSaracen,JasonStreet,1
s19,MattSaracen,JulieTaylor,1
s19,MattSaracen,LandryClarke,0
s19,MattSaracen,LylaGarrity,0
s19,MattSaracen,MattSaracen,0
s19,MattSaracen,SmashWilliams,0
s19,MattSaracen,TamiTaylor,0
s19,MattSaracen,TimRiggins,0
s19,MattSaracen,TyraCollette,0
s19,SmashWilliams,BuddyGarrity,0
s19,SmashWilliams,CoachTaylor,1
s19,SmashWilliams,JasonStreet,0
s19,SmashWilliams,JulieTaylor,0
s19,SmashWilliams,LandryClarke,0
s19,SmashWilliams,LylaGarrity,0
s19,SmashWilliams,MattSaracen,0
s19,SmashWilliams,SmashWilliams,0
s19,SmashWilliams,TamiTaylor,0
s19,SmashWilliams,TimRiggins,0
s19,SmashWilliams,TyraCollette,0
s19,TamiTaylor,BuddyGarrity,0
s19,TamiTaylor,CoachTaylor,1
s19,TamiTaylor,JasonStreet,0
s19,TamiTaylor,JulieTaylor,1
s19,TamiTaylor,LandryClarke,0
s19,TamiTaylor,LylaGarrity,0
s19,TamiTaylor,MattSaracen,1
s19,TamiTaylor,SmashWilliams,0
s19,TamiTaylor,TamiTaylor,0
s19,TamiTaylor,TimRiggins,0
s19,TamiTaylor,TyraCollette,0
s19,TimRiggins,BuddyGarrity,0
s19,TimRiggins,CoachTaylor,0
s19,TimRiggins,JasonStreet,1
s19,TimRiggins,JulieTaylor,0
s19,TimRiggins,LandryClarke,0
s19,TimRiggins,LylaGarrity,1
s19,TimRiggins,MattSaracen,0
s19,TimRiggins,SmashWilliams,0
s19,TimRiggins,TamiTaylor,0
s19,TimRiggins,TimRiggins,0
s19,TimRiggins,TyraCollette,0
s19,TyraCollette,BuddyGarrity,0
s19,TyraCollette,CoachTaylor,0
s19,TyraCollette,JasonStreet,1
s19,TyraCollette,JulieTaylor,0
s19,TyraCollette,LandryClarke,0
s19,TyraCollette,LylaGarrity,1
s19,TyraCollette,MattSaracen,0
s19,TyraCollette,SmashWilliams,0
s19,TyraCollette,TamiTaylor,0
s19,TyraCollette,TimRiggins,1
s19,TyraCollette,TyraCollette,0
s20,BuddyGarrity,BuddyGarrity,0
s20,BuddyGarrity,CoachTaylor,0
s20,BuddyGarrity,JasonStreet,0
s20,BuddyGarrity,JulieTaylor,0
s20,BuddyGarrity,LandryClarke,0
s20,BuddyGarrity,LylaGarrity,1
s20,BuddyGarrity,MattSaracen,0
s20,BuddyGarrity,SmashWilliams,0
s20,BuddyGarrity,TamiTaylor,0
s20,BuddyGarrity,TimRiggins,0
s20,BuddyGarrity,TyraCollette,0
s20,CoachTaylor,BuddyGarrity,0
s20,CoachTaylor,CoachTaylor,0
s20,CoachTaylor,JasonStreet,0
s20,CoachTaylor,JulieTaylor,1
s20,CoachTaylor,LandryClarke,0
s20,CoachTaylor,LylaGarrity,0
s20,CoachTaylor,MattSaracen,0
s20,CoachTaylor,SmashWilliams,0
s20,CoachTaylor,TamiTaylor,1
s20,CoachTaylor,TimRiggins,0
s20,CoachTaylor,TyraCollette,0
s20,JasonStreet,BuddyGarrity,0
s20,JasonStreet,CoachTaylor,0
s20,JasonStreet,JasonStreet,0
s20,JasonStreet,JulieTaylor,0
s20,JasonStreet,LandryClarke,0
s20,JasonStreet,LylaGarrity,1
s20,JasonStreet,MattSaracen,0
s20,JasonStreet,SmashWilliams,0
s20,JasonStreet,TamiTaylor,0
s20,JasonStreet,TimRiggins,0
s20,JasonStreet,TyraCollette,0
s20,JulieTaylor,BuddyGarrity,0
s20,JulieTaylor,CoachTaylor,1
s20,JulieTaylor,JasonStreet,0
s20,JulieTaylor,JulieTaylor,0
s20,JulieTaylor,LandryClarke,0
s20,JulieTaylor,LylaGarrity,0
s20,JulieTaylor,MattSaracen,0
s20,JulieTaylor,SmashWilliams,0
s20,JulieTaylor,TamiTaylor,0
s20,JulieTaylor,TimRiggins,0
s20,JulieTaylor,TyraCollette,0
s20,LandryClarke,BuddyGarrity,0
s20,LandryClarke,CoachTaylor,0
s20,LandryClarke,JasonStreet,0
s20,LandryClarke,JulieTaylor,0
s20,LandryClarke,LandryClarke,0
s20,LandryClarke,LylaGarrity,0
s20,LandryClarke,MattSaracen,1
s20,LandryClarke,SmashWilliams,0
s20,LandryClarke,TamiTaylor,0
s20,LandryClarke,TimRiggins,0
s20,LandryClarke,TyraCollette,0
s20,LylaGarrity,BuddyGarrity,1
s20,LylaGarrity,CoachTaylor,0
s20,LylaGarrity,JasonStreet,1
s20,LylaGarrity,JulieTaylor,0
s20,LylaGarrity,LandryClarke,0
s20,LylaGarrity,LylaGarrity,0
s20,LylaGarrity,MattSaracen,0
s20,LylaGarrity,SmashWilliams,0
s20,LylaGarrity,TamiTaylor,0
s20,LylaGarrity,TimRiggins,0
s20,LylaGarrity,TyraCollette,0
s20,MattSaracen,BuddyGarrity,0
s20,MattSaracen,CoachTaylor,1
s20,MattSaracen,JasonStreet,0
s20,MattSaracen,JulieTaylor,1
s20,MattSaracen,LandryClarke,0
s20,MattSaracen,LylaGarrity,0
s20,MattSaracen,MattSaracen,0
s20,MattSaracen,SmashWilliams,0
s20,MattSaracen,TamiTaylor,0
s20,MattSaracen,TimRiggins,0
s20,MattSaracen,TyraCollette,0
s20,SmashWilliams,BuddyGarrity,0
s20,SmashWilliams,CoachTaylor,1
s20,SmashWilliams,JasonStreet,1
s20,SmashWilliams,JulieTaylor,0
s20,SmashWilliams,LandryClarke,0
s20,SmashWilliams,LylaGarrity,0
s20,SmashWilliams,MattSaracen,0
s20,SmashWilliams,SmashWilliams,0
s20,SmashWilliams,TamiTaylor,0
s20,SmashWilliams,TimRiggins,1
s20,SmashWilliams,TyraCollette,0
s20,TamiTaylor,BuddyGarrity,0
s20,TamiTaylor,CoachTaylor,1
s20,TamiTaylor,JasonStreet,0
s20,TamiTaylor,JulieTaylor,1
s20,TamiTaylor,LandryClarke,0
s20,TamiTaylor,LylaGarrity,0
s20,TamiTaylor,MattSaracen,0
s20,TamiTaylor,SmashWilliams,0
s20,TamiTaylor,TamiTaylor,0
s20,TamiTaylor,TimRiggins,0
s20,TamiTaylor,TyraCollette,0
s20,TimRiggins,BuddyGarrity,0
s20,TimRiggins,CoachTaylor,0
s20,TimRiggins,JasonStreet,1
s20,TimRiggins,JulieTaylor,0
s20,TimRiggins,LandryClarke,0
s20,TimRiggins,LylaGarrity,1
s20,TimRiggins,MattSaracen,0
s20,TimRiggins,SmashWilliams,0
s20,TimRiggins,TamiTaylor,0
s20,TimRiggins,TimRiggins,0
s20,TimRiggins,TyraCollette,0
s20,TyraCollette,BuddyGarrity,0
s20,TyraCollette,CoachTaylor,0
s20,TyraCollette,JasonStreet,0
s20,TyraCollette,JulieTaylor,0
s20,TyraCollette,LandryClarke,0
s20,TyraCollette,LylaGarrity,1
s20,TyraCollette,MattSaracen,0
s20,TyraCollette,SmashWilliams,0
s20,TyraCollette,TamiTaylor,0
s20,TyraCollette,TimRiggins,1
s20,TyraCollette,TyraCollette,0
s21,BuddyGarrity,BuddyGarrity,0
s21,BuddyGarrity,CoachTaylor,1
s21,BuddyGarrity,JasonStreet,0
s21,BuddyGarrity,JulieTaylor,0
s21,BuddyGarrity,LandryClarke,0
s21,BuddyGarrity,LylaGarrity,1
s21,BuddyGarrity,MattSaracen,0
s21,BuddyGarrity,SmashWilliams,0
s21,BuddyGarrity,TamiTaylor,0
s21,BuddyGarrity,TimRiggins,0
s21,BuddyGarrity,TyraCollette,0
s21,CoachTaylor,BuddyGarrity,0
s21,CoachTaylor,CoachTaylor,0
s21,CoachTaylor,JasonStreet,0
s21,CoachTaylor,JulieTaylor,1
s21,CoachTaylor,LandryClarke,0
s21,CoachTaylor,LylaGarrity,0
s21,CoachTaylor,MattSaracen,0
s21,CoachTaylor,SmashWilliams,0
s21,CoachTaylor,TamiTaylor,1
s21,CoachTaylor,TimRiggins,0
s21,CoachTaylor,TyraCollette,0
s21,JasonStreet,BuddyGarrity,0
s21,JasonStreet,CoachTaylor,1
s21,JasonStreet,JasonStreet,0
s21,JasonStreet,JulieTaylor,0
s21,JasonStreet,LandryClarke,0
s21,JasonStreet,LylaGarrity,1
s21,JasonStreet,MattSaracen,1
s21,JasonStreet,SmashWilliams,0
s21,JasonStreet,TamiTaylor,0
s21,JasonStreet,TimRiggins,0
s21,JasonStreet,TyraCollette,0
s21,JulieTaylor,BuddyGarrity,0
s21,JulieTaylor,CoachTaylor,1
s21,JulieTaylor,JasonStreet,0
s21,JulieTaylor,JulieTaylor,0
s21,JulieTaylor,LandryClarke,1
s21,JulieTaylor,LylaGarrity,0
s21,JulieTaylor,MattSaracen,0
s21,JulieTaylor,SmashWilliams,0
s21,JulieTaylor,TamiTaylor,1
s21,JulieTaylor,TimRiggins,0
s21,JulieTaylor,TyraCollette,0
s21,LandryClarke,BuddyGarrity,0
s21,LandryClarke,CoachTaylor,0
s21,LandryClarke,JasonStreet,0
s21,LandryClarke,JulieTaylor,1
s21,LandryClarke,LandryClarke,0
s21,LandryClarke,LylaGarrity,0
s21,LandryClarke,MattSaracen,1
s21,LandryClarke,SmashWilliams,0
s21,LandryClarke,TamiTaylor,0
s21,LandryClarke,TimRiggins,0
s21,LandryClarke,TyraCollette,0
s21,LylaGarrity,BuddyGarrity,0
s21,LylaGarrity,CoachTaylor,0
s21,LylaGarrity,JasonStreet,1
s21,LylaGarrity,JulieTaylor,0
s21,LylaGarrity,LandryClarke,0
s21,LylaGarrity,LylaGarrity,0
s21,LylaGarrity,MattSaracen,0
s21,LylaGarrity,SmashWilliams,0
s21,LylaGarrity,TamiTaylor,0
s21,LylaGarrity,TimRiggins,1
s21,LylaGarrity,TyraCollette,0
s21,MattSaracen,BuddyGarrity,0
s21,MattSaracen,CoachTaylor,1
s21,MattSaracen,JasonStreet,1
s21,MattSaracen,JulieTaylor,1
s21,MattSaracen,LandryClarke,0
s21,MattSaracen,LylaGarrity,0
s21,MattSaracen,MattSaracen,0
s21,MattSaracen,SmashWilliams,0
s21,MattSaracen,TamiTaylor,0
s21,MattSaracen,TimRiggins,0
s21,MattSaracen,TyraCollette,0
s21,SmashWilliams,BuddyGarrity,0
s21,SmashWilliams,CoachTaylor,1
s21,SmashWilliams,JasonStreet,1
s21,SmashWilliams,JulieTaylor,0
s21,SmashWilliams,LandryClarke,0
s21,SmashWilliams,LylaGarrity,0
s21,SmashWilliams,MattSaracen,1
s21,SmashWilliams,SmashWilliams,0
s21,SmashWilliams,TamiTaylor,0
s21,SmashWilliams,TimRiggins,0
s21,SmashWilliams,TyraCollette,0
s21,TamiTaylor,BuddyGarrity,0
s21,TamiTaylor,CoachTaylor,1
s21,TamiTaylor,JasonStreet,0
s21,TamiTaylor,JulieTaylor,1
s21,TamiTaylor,LandryClarke,0
s21,TamiTaylor,LylaGarrity,0
s21,TamiTaylor,MattSaracen,0
s21,TamiTaylor,SmashWilliams,0
s21,TamiTaylor,TamiTaylor,0
s21,TamiTaylor,TimRiggins,0
s21,TamiTaylor,TyraCollette,0
s21,TimRiggins,BuddyGarrity,0
s21,TimRiggins,CoachTaylor,0
s21,TimRiggins,JasonStreet,1
s21,TimRiggins,JulieTaylor,0
s21,TimRiggins,LandryClarke,0
s21,TimRiggins,LylaGarrity,1
s21,TimRiggins,MattSaracen,0
s21,TimRiggins,SmashWilliams,0
s21,TimRiggins,TamiTaylor,0
s21,TimRiggins,TimRiggins,0
s21,TimRiggins,TyraCollette,0
s21,TyraCollette,BuddyGarrity,0
s21,TyraCollette,CoachTaylor,0
s21,TyraCollette,JasonStreet,1
s21,TyraCollette,JulieTaylor,0
s21,TyraCollette,LandryClarke,0
s21,TyraCollette,LylaGarrity,1
s21,TyraCollette,MattSaracen,0
s21,TyraCollette,SmashWilliams,0
s21,TyraCollette,TamiTaylor,0
s21,TyraCollette,TimRiggins,1
s21,TyraCollette,TyraCollette,0
s22,BuddyGarrity,BuddyGarrity,0
s22,BuddyGarrity,CoachTaylor,0
s22,BuddyGarrity,JasonStreet,0
s22,BuddyGarrity,JulieTaylor,0
s22,BuddyGarrity,LandryClarke,0
s22,BuddyGarrity,LylaGarrity,0
s22,BuddyGarrity,MattSaracen,0
s22,BuddyGarrity,SmashWilliams,0
s22,BuddyGarrity,TamiTaylor,0
s22,BuddyGarrity,TimRiggins,0
s22,BuddyGarrity,TyraCollette,0
s22,CoachTaylor,BuddyGarrity,0
s22,CoachTaylor,CoachTaylor,0
s22,CoachTaylor,JasonStreet,0
s22,CoachTaylor,JulieTaylor,0
s22,CoachTaylor,LandryClarke,0
s22,CoachTaylor,LylaGarrity,0
s22,CoachTaylor,MattSaracen,0
s22,CoachTaylor,SmashWilliams,0
s22,CoachTaylor,TamiTaylor,0
s22,CoachTaylor,TimRiggins,0
s22,CoachTaylor,TyraCollette,0
s22,JasonStreet,BuddyGarrity,0
s22,JasonStreet,CoachTaylor,0
s22,JasonStreet,JasonStreet,0
s22,JasonStreet,JulieTaylor,0
s22,JasonStreet,LandryClarke,0
s22,JasonStreet,LylaGarrity,0
s22,JasonStreet,MattSaracen,0
s22,JasonStreet,SmashWilliams,0
s22,JasonStreet,TamiTaylor,0
s22,JasonStreet,TimRiggins,0
s22,JasonStreet,TyraCollette,0
s22,JulieTaylor,BuddyGarrity,0
s22,JulieTaylor,CoachTaylor,1
s22,JulieTaylor,JasonStreet,0
s22,JulieTaylor,JulieTaylor,0
s22,JulieTaylor,LandryClarke,0
s22,JulieTaylor,LylaGarrity,0
s22,JulieTaylor,MattSaracen,0
s22,JulieTaylor,SmashWilliams,0
s22,JulieTaylor,TamiTaylor,1
s22,JulieTaylor,TimRiggins,0
s22,JulieTaylor,TyraCollette,0
s22,LandryClarke,BuddyGarrity,0
s22,LandryClarke,CoachTaylor,0
s22,LandryClarke,JasonStreet,0
s22,LandryClarke,JulieTaylor,0
s22,LandryClarke,LandryClarke,0
s22,LandryClarke,LylaGarrity,0
s22,LandryClarke,MattSaracen,1
s22,LandryClarke,SmashWilliams,0
s22,LandryClarke,TamiTaylor,0
s22,LandryClarke,TimRiggins,0
s22,LandryClarke,TyraCollette,0
s22,LylaGarrity,BuddyGarrity,0
s22,LylaGarrity,CoachTaylor,0
s22,LylaGarrity,JasonStreet,1
s22,LylaGarrity,JulieTaylor,0
s22,LylaGarrity,LandryClarke,0
s22,LylaGarrity,LylaGarrity,0
s22,LylaGarrity,MattSaracen,0
s22,LylaGarrity,SmashWilliams,0
s22,LylaGarrity,TamiTaylor,0
s22,LylaGarrity,TimRiggins,0
s22,LylaGarrity,TyraCollette,0
s22,MattSaracen,BuddyGarrity,0
s22,MattSaracen,CoachTaylor,1
s22,MattSaracen,JasonStreet,1
s22,MattSaracen,JulieTaylor,0
s22,MattSaracen,LandryClarke,0
s22,MattSaracen,LylaGarrity,0
s22,MattSaracen,MattSaracen,0
s22,MattSaracen,SmashWilliams,0
s22,MattSaracen,TamiTaylor,0
s22,MattSaracen,TimRiggins,0
s22,MattSaracen,TyraCollette,0
s22,SmashWilliams,BuddyGarrity,0
s22,SmashWilliams,CoachTaylor,1
s22,SmashWilliams,JasonStreet,0
s22,SmashWilliams,JulieTaylor,0
s22,SmashWilliams,LandryClarke,0
s22,SmashWilliams,LylaGarrity,0
s22,SmashWilliams,MattSaracen,0
s22,SmashWilliams,SmashWilliams,0
s22,SmashWilliams,TamiTaylor,0
s22,SmashWilliams,TimRiggins,1
s22,SmashWilliams,TyraCollette,1
s22,TamiTaylor,BuddyGarrity,0
s22,TamiTaylor,CoachTaylor,1
s22,TamiTaylor,JasonStreet,0
s22,TamiTaylor,JulieTaylor,1
s22,TamiTaylor,LandryClarke,0
s22,TamiTaylor,LylaGarrity,0
s22,TamiTaylor,MattSaracen,0
s22,TamiTaylor,SmashWilliams,0
s22,TamiTaylor,TamiTaylor,0
s22,TamiTaylor,TimRiggins,0
s22,TamiTaylor,TyraCollette,0
s22,TimRiggins,BuddyGarrity,0
s22,TimRiggins,CoachTaylor,0
s22,TimRiggins,JasonStreet,1
s22,TimRiggins,JulieTaylor,0
s22,TimRiggins,LandryClarke,0
s22,TimRiggins,LylaGarrity,0
s22,TimRiggins,MattSaracen,0
s22,TimRiggins,SmashWilliams,0
s22,TimRiggins,TamiTaylor,0
s22,TimRiggins,TimRiggins,0
s22,TimRiggins,TyraCollette,0
s22,TyraCollette,BuddyGarrity,0
s22,TyraCollette,CoachTaylor,0
s22,TyraCollette,JasonStreet,0
s22,TyraCollette,JulieTaylor,0
s22,TyraCollette,LandryClarke,0
s22,TyraCollette,LylaGarrity,0
s22,TyraCollette,MattSaracen,0
s22,TyraCollette,SmashWilliams,1
s22,TyraCollette,TamiTaylor,0
s22,TyraCollette,TimRiggins,1
s22,TyraCollette,TyraCollette,0
s23,BuddyGarrity,BuddyGarrity,0
s23,BuddyGarrity,CoachTaylor,1
s23,BuddyGarrity,JasonStreet,1
s23,BuddyGarrity,JulieTaylor,0
s23,BuddyGarrity,LandryClarke,0
s23,BuddyGarrity,LylaGarrity,1
s23,BuddyGarrity,MattSaracen,0
s23,BuddyGarrity,SmashWilliams,0
s23,BuddyGarrity,TamiTaylor,0
s23,BuddyGarrity,TimRiggins,0
s23,BuddyGarrity,TyraCollette,0
s23,CoachTaylor,BuddyGarrity,0
s23,CoachTaylor,CoachTaylor,0
s23,CoachTaylor,JasonStreet,0
s23,CoachTaylor,JulieTaylor,0
s23,CoachTaylor,LandryClarke,0
s23,CoachTaylor,LylaGarrity,0
s23,CoachTaylor,MattSaracen,0
s23,CoachTaylor,SmashWilliams,0
s23,CoachTaylor,TamiTaylor,0
s23,CoachTaylor,TimRiggins,0
s23,CoachTaylor,TyraCollette,0
s23,JasonStreet,BuddyGarrity,0
s23,JasonStreet,CoachTaylor,1
s23,JasonStreet,JasonStreet,0
s23,JasonStreet,JulieTaylor,0
s23,JasonStreet,LandryClarke,0
s23,JasonStreet,LylaGarrity,1
s23,JasonStreet,MattSaracen,0
s23,JasonStreet,SmashWilliams,0
s23,JasonStreet,TamiTaylor,0
s23,JasonStreet,TimRiggins,0
s23,JasonStreet,TyraCollette,0
s23,JulieTaylor,BuddyGarrity,0
s23,JulieTaylor,CoachTaylor,1
s23,JulieTaylor,JasonStreet,0
s23,JulieTaylor,JulieTaylor,0
s23,JulieTaylor,LandryClarke,0
s23,JulieTaylor,LylaGarrity,0
s23,JulieTaylor,MattSaracen,0
s23,JulieTaylor,SmashWilliams,0
s23,JulieTaylor,TamiTaylor,0
s23,JulieTaylor,TimRiggins,0
s23,JulieTaylor,TyraCollette,0
s23,LandryClarke,BuddyGarrity,0
s23,LandryClarke,CoachTaylor,0
s23,LandryClarke,JasonStreet,0
s23,LandryClarke,JulieTaylor,0
s23,LandryClarke,LandryClarke,0
s23,LandryClarke,LylaGarrity,0
s23,LandryClarke,MattSaracen,1
s23,LandryClarke,SmashWilliams,0
s23,LandryClarke,TamiTaylor,0
s23,LandryClarke,TimRiggins,0
s23,LandryClarke,TyraCollette,0
s23,LylaGarrity,BuddyGarrity,0
s23,LylaGarrity,CoachTaylor,0
s23,LylaGarrity,JasonStreet,1
s23,LylaGarrity,JulieTaylor,0
s23,LylaGarrity,LandryClarke,0
s23,LylaGarrity,LylaGarrity,0
s23,LylaGarrity,MattSaracen,0
s23,LylaGarrity,SmashWilliams,0
s23,LylaGarrity,TamiTaylor,0
s23,LylaGarrity,TimRiggins,1
s23,LylaGarrity,TyraCollette,0
s23,MattSaracen,BuddyGarrity,0
s23,MattSaracen,CoachTaylor,1
s23,MattSaracen,JasonStreet,0
s23,MattSaracen,JulieTaylor,0
s23,MattSaracen,LandryClarke,1
s23,MattSaracen,LylaGarrity,0
s23,MattSaracen,MattSaracen,0
s23,MattSaracen,SmashWilliams,0
s23,MattSaracen,TamiTaylor,0
s23,MattSaracen,TimRiggins,0
s23,MattSaracen,TyraCollette,0
s23,SmashWilliams,BuddyGarrity,0
s23,SmashWilliams,CoachTaylor,0
s23,SmashWilliams,JasonStreet,0
s23,SmashWilliams,JulieTaylor,0
s23,SmashWilliams,LandryClarke,0
s23,SmashWilliams,LylaGarrity,0
s23,SmashWilliams,MattSaracen,0
s23,SmashWilliams,SmashWilliams,0
s23,SmashWilliams,TamiTaylor,0
s23,SmashWilliams,TimRiggins,0
s23,SmashWilliams,TyraCollette,0
s23,TamiTaylor,BuddyGarrity,0
s23,TamiTaylor,CoachTaylor,1
s23,TamiTaylor,JasonStreet,0
s23,TamiTaylor,JulieTaylor,0
s23,TamiTaylor,LandryClarke,0
s23,TamiTaylor,LylaGarrity,0
s23,TamiTaylor,MattSaracen,0
s23,TamiTaylor,SmashWilliams,0
s23,TamiTaylor,TamiTaylor,0
s23,TamiTaylor,TimRiggins,0
s23,TamiTaylor,TyraCollette,0
s23,TimRiggins,BuddyGarrity,0
s23,TimRiggins,CoachTaylor,1
s23,TimRiggins,JasonStreet,1
s23,TimRiggins,JulieTaylor,0
s23,TimRiggins,LandryClarke,0
s23,TimRiggins,LylaGarrity,1
s23,TimRiggins,MattSaracen,0
s23,TimRiggins,SmashWilliams,0
s23,TimRiggins,TamiTaylor,0
s23,TimRiggins,TimRiggins,0
s23,TimRiggins,TyraCollette,1
s23,TyraCollette,BuddyGarrity,0
s23,TyraCollette,CoachTaylor,0
s23,TyraCollette,JasonStreet,1
s23,TyraCollette,JulieTaylor,0
s23,TyraCollette,LandryClarke,0
s23,TyraCollette,LylaGarrity,0
s23,TyraCollette,MattSaracen,0
s23,TyraCollette,SmashWilliams,0
s23,TyraCollette,TamiTaylor,0
s23,TyraCollette,TimRiggins,1
s23,TyraCollette,TyraCollette,0
s24,BuddyGarrity,BuddyGarrity,0
s24,BuddyGarrity,CoachTaylor,1
s24,BuddyGarrity,JasonStreet,1
s24,BuddyGarrity,JulieTaylor,0
s24,BuddyGarrity,LandryClarke,0
s24,BuddyGarrity,LylaGarrity,1
s24,BuddyGarrity,MattSaracen,0
s24,BuddyGarrity,SmashWilliams,0
s24,BuddyGarrity,TamiTaylor,0
s24,BuddyGarrity,TimRiggins,0
s24,BuddyGarrity,TyraCollette,0
s24,CoachTaylor,BuddyGarrity,0
s24,CoachTaylor,CoachTaylor,0
s24,CoachTaylor,JasonStreet,0
s24,CoachTaylor,JulieTaylor,0
s24,CoachTaylor,LandryClarke,0
s24,CoachTaylor,LylaGarrity,0
s24,CoachTaylor,MattSaracen,0
s24,CoachTaylor,SmashWilliams,0
s24,CoachTaylor,TamiTaylor,1
s24,CoachTaylor,TimRiggins,0
s24,CoachTaylor,TyraCollette,0
s24,JasonStreet,BuddyGarrity,0
s24,JasonStreet,CoachTaylor,0
s24,JasonStreet,JasonStreet,0
s24,JasonStreet,JulieTaylor,0
s24,JasonStreet,LandryClarke,0
s24,JasonStreet,LylaGarrity,1
s24,JasonStreet,MattSaracen,0
s24,JasonStreet,SmashWilliams,0
s24,JasonStreet,TamiTaylor,0
s24,JasonStreet,TimRiggins,0
s24,JasonStreet,TyraCollette,0
s24,JulieTaylor,BuddyGarrity,0
s24,JulieTaylor,CoachTaylor,1
s24,JulieTaylor,JasonStreet,0
s24,JulieTaylor,JulieTaylor,0
s24,JulieTaylor,LandryClarke,0
s24,JulieTaylor,LylaGarrity,0
s24,JulieTaylor,MattSaracen,1
s24,JulieTaylor,SmashWilliams,0
s24,JulieTaylor,TamiTaylor,1
s24,JulieTaylor,TimRiggins,0
s24,JulieTaylor,TyraCollette,0
s24,LandryClarke,BuddyGarrity,0
s24,LandryClarke,CoachTaylor,0
s24,LandryClarke,JasonStreet,0
s24,LandryClarke,JulieTaylor,0
s24,LandryClarke,LandryClarke,0
s24,LandryClarke,LylaGarrity,0
s24,LandryClarke,MattSaracen,1
s24,LandryClarke,SmashWilliams,0
s24,LandryClarke,TamiTaylor,0
s24,LandryClarke,TimRiggins,0
s24,LandryClarke,TyraCollette,0
s24,LylaGarrity,BuddyGarrity,0
s24,LylaGarrity,CoachTaylor,0
s24,LylaGarrity,JasonStreet,1
s24,LylaGarrity,JulieTaylor,0
s24,LylaGarrity,LandryClarke,0
s24,LylaGarrity,LylaGarrity,0
s24,LylaGarrity,MattSaracen,0
s24,LylaGarrity,SmashWilliams,0
s24,LylaGarrity,TamiTaylor,0
s24,LylaGarrity,TimRiggins,1
s24,LylaGarrity,TyraCollette,0
s24,MattSaracen,BuddyGarrity,0
s24,MattSaracen,CoachTaylor,1
s24,MattSaracen,JasonStreet,1
s24,MattSaracen,JulieTaylor,1
s24,MattSaracen,LandryClarke,1
s24,MattSaracen,LylaGarrity,0
s24,MattSaracen,MattSaracen,0
s24,MattSaracen,SmashWilliams,0
s24,MattSaracen,TamiTaylor,0
s24,MattSaracen,TimRiggins,0
s24,MattSaracen,TyraCollette,0
s24,SmashWilliams,BuddyGarrity,0
s24,SmashWilliams,CoachTaylor,1
s24,SmashWilliams,JasonStreet,0
s24,SmashWilliams,JulieTaylor,0
s24,SmashWilliams,LandryClarke,0
s24,SmashWilliams,LylaGarrity,0
s24,SmashWilliams,MattSaracen,0
s24,SmashWilliams,SmashWilliams,0
s24,SmashWilliams,TamiTaylor,0
s24,SmashWilliams,TimRiggins,0
s24,SmashWilliams,TyraCollette,0
s24,TamiTaylor,BuddyGarrity,0
s24,TamiTaylor,CoachTaylor,1
s24,TamiTaylor,JasonStreet,0
s24,TamiTaylor,JulieTaylor,1
s24,TamiTaylor,LandryClarke,0
